n	features	TSS	database	col1	col2
1	TSS coverage	chr10:77868919:77870920:-:DLG5;XM_017016913.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr10:77868919:77870920:-:DLG5;XM_017016913.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr10:77868919:77870920:-:DLG5;XM_017016913.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr17:42852272:42854273:+:AOC3;NM_001277732.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr17:42852272:42854273:+:AOC3;NM_001277732.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr17:42852272:42854273:+:AOC3;NM_001277732.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr1:90004154:90006155:+:ZNF326;XM_047418437.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr1:90004154:90006155:+:ZNF326;XM_047418437.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr1:90004154:90006155:+:ZNF326;XM_047418437.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr19:50968590:50970591:-:KLK6,KLK6,KLK6;NM_001319948.2,NM_002774.4,XM_024451611.2;mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr19:50968590:50970591:-:KLK6,KLK6,KLK6;NM_001319948.2,NM_002774.4,XM_024451611.2;mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr19:50968590:50970591:-:KLK6,KLK6,KLK6;NM_001319948.2,NM_002774.4,XM_024451611.2;mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr8:86380545:86382546:+:WWP1;XM_047421284.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr8:86380545:86382546:+:WWP1;XM_047421284.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr8:86380545:86382546:+:WWP1;XM_047421284.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr9:127461336:127463337:+:LRSAM1;XM_047424059.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr9:127461336:127463337:+:LRSAM1;XM_047424059.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr9:127461336:127463337:+:LRSAM1;XM_047424059.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr9:124947042:124949043:-:GOLGA1;XM_047423242.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr9:124947042:124949043:-:GOLGA1;XM_047423242.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr9:124947042:124949043:-:GOLGA1;XM_047423242.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr7:92056577:92058578:+:AKAP9;NM_001379277.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr7:92056577:92058578:+:AKAP9;NM_001379277.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr7:92056577:92058578:+:AKAP9;NM_001379277.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr10:103276137:103278138:+:INA;NM_032727.4;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr10:103276137:103278138:+:INA;NM_032727.4;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr10:103276137:103278138:+:INA;NM_032727.4;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr1:158685714:158687715:-:SPTA1,SPTA1,SPTA1,SPTA1,SPTA1,SPTA1,SPTA1;NM_003126.4,XM_011509916.3,XM_011509917.4,XM_011509918.4,XM_011509919.4,XM_047428883.1,XM_047428888.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr1:158685714:158687715:-:SPTA1,SPTA1,SPTA1,SPTA1,SPTA1,SPTA1,SPTA1;NM_003126.4,XM_011509916.3,XM_011509917.4,XM_011509918.4,XM_011509919.4,XM_047428883.1,XM_047428888.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr1:158685714:158687715:-:SPTA1,SPTA1,SPTA1,SPTA1,SPTA1,SPTA1,SPTA1;NM_003126.4,XM_011509916.3,XM_011509917.4,XM_011509918.4,XM_011509919.4,XM_047428883.1,XM_047428888.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr1:19979433:19981434:-:PLA2G2A,PLA2G2A,PLA2G2A,PLA2G2A,PLA2G2A,PLA2G2A;NM_000300.4,NM_001161727.2,NM_001161728.2,XM_047422593.1,XM_047422594.1,XM_047422595.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr1:19979433:19981434:-:PLA2G2A,PLA2G2A,PLA2G2A,PLA2G2A,PLA2G2A,PLA2G2A;NM_000300.4,NM_001161727.2,NM_001161728.2,XM_047422593.1,XM_047422594.1,XM_047422595.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr1:19979433:19981434:-:PLA2G2A,PLA2G2A,PLA2G2A,PLA2G2A,PLA2G2A,PLA2G2A;NM_000300.4,NM_001161727.2,NM_001161728.2,XM_047422593.1,XM_047422594.1,XM_047422595.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr8:132480094:132482095:-:KCNQ3,KCNQ3;NM_004519.4,XM_047421769.1;mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr8:132480094:132482095:-:KCNQ3,KCNQ3;NM_004519.4,XM_047421769.1;mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr8:132480094:132482095:-:KCNQ3,KCNQ3;NM_004519.4,XM_047421769.1;mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr1:2103715:2105716:+:PRKCZ,PRKCZ,PRKCZ,PRKCZ;NM_001033582.3,XM_024448391.2,XM_024448396.2,XM_047425323.1;mRNA,mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr1:2103715:2105716:+:PRKCZ,PRKCZ,PRKCZ,PRKCZ;NM_001033582.3,XM_024448391.2,XM_024448396.2,XM_047425323.1;mRNA,mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr1:2103715:2105716:+:PRKCZ,PRKCZ,PRKCZ,PRKCZ;NM_001033582.3,XM_024448391.2,XM_024448396.2,XM_047425323.1;mRNA,mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr4:15026513:15028514:+:CPEB2;XM_047449609.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr4:15026513:15028514:+:CPEB2;XM_047449609.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr4:15026513:15028514:+:CPEB2;XM_047449609.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr4:83113728:83115729:-:PLAC8,PLAC8;NM_001130715.2,NM_016619.3;mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr4:83113728:83115729:-:PLAC8,PLAC8;NM_001130715.2,NM_016619.3;mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr4:83113728:83115729:-:PLAC8,PLAC8;NM_001130715.2,NM_016619.3;mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr7:30751134:30753135:+:INMT-MINDY4,INMT,INMT;NR_037598.1,NM_001199219.2,NM_006774.5;lnc_RNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr7:30751134:30753135:+:INMT-MINDY4,INMT,INMT;NR_037598.1,NM_001199219.2,NM_006774.5;lnc_RNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr7:30751134:30753135:+:INMT-MINDY4,INMT,INMT;NR_037598.1,NM_001199219.2,NM_006774.5;lnc_RNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr4:24794572:24796573:+:SOD3;NM_003102.4;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr4:24794572:24796573:+:SOD3;NM_003102.4;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr4:24794572:24796573:+:SOD3;NM_003102.4;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr7:77569461:77571462:+:PTPN12;XM_047420676.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr7:77569461:77571462:+:PTPN12;XM_047420676.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr7:77569461:77571462:+:PTPN12;XM_047420676.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr16:48154992:48156993:-:ABCC12,ABCC12,ABCC12;NM_001392028.1,NM_001393797.1,NM_033226.3;mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr16:48154992:48156993:-:ABCC12,ABCC12,ABCC12;NM_001392028.1,NM_001393797.1,NM_033226.3;mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr16:48154992:48156993:-:ABCC12,ABCC12,ABCC12;NM_001392028.1,NM_001393797.1,NM_033226.3;mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr15:25437228:25439229:-:UBE3A,UBE3A;NM_001354505.1,NM_001354526.1;mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr15:25437228:25439229:-:UBE3A,UBE3A;NM_001354505.1,NM_001354526.1;mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr15:25437228:25439229:-:UBE3A,UBE3A;NM_001354505.1,NM_001354526.1;mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr9:127560908:127562909:-:NIBAN2;XM_005252135.3;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr9:127560908:127562909:-:NIBAN2;XM_005252135.3;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr9:127560908:127562909:-:NIBAN2;XM_005252135.3;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr9:121049274:121051275:-:C5,C5;NM_001317164.2,NM_001735.3;mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr9:121049274:121051275:-:C5,C5;NM_001317164.2,NM_001735.3;mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr9:121049274:121051275:-:C5,C5;NM_001317164.2,NM_001735.3;mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr11:126358972:126360973:+:ST3GAL4;XM_047427423.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr11:126358972:126360973:+:ST3GAL4;XM_047427423.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr11:126358972:126360973:+:ST3GAL4;XM_047427423.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr11:13495180:13497181:-:PTH;NM_001316352.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr11:13495180:13497181:-:PTH;NM_001316352.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr11:13495180:13497181:-:PTH;NM_001316352.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr1:19978617:19980618:-:PLA2G2A;NM_001395463.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr1:19978617:19980618:-:PLA2G2A;NM_001395463.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr1:19978617:19980618:-:PLA2G2A;NM_001395463.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr19:54616128:54618129:+:LILRB1;NM_006669.7;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr19:54616128:54618129:+:LILRB1;NM_006669.7;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr19:54616128:54618129:+:LILRB1;NM_006669.7;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr6:30939972:30941973:+:MUCL3;NM_080870.4;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr6:30939972:30941973:+:MUCL3;NM_080870.4;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr6:30939972:30941973:+:MUCL3;NM_080870.4;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr3:9879252:9881253:-:CIDEC,CIDEC,CIDEC,CIDEC,CIDEC;NM_001199551.2,NM_001199552.2,NM_001321142.2,NM_001321143.2,NM_001321144.2;mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr3:9879252:9881253:-:CIDEC,CIDEC,CIDEC,CIDEC,CIDEC;NM_001199551.2,NM_001199552.2,NM_001321142.2,NM_001321143.2,NM_001321144.2;mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr3:9879252:9881253:-:CIDEC,CIDEC,CIDEC,CIDEC,CIDEC;NM_001199551.2,NM_001199552.2,NM_001321142.2,NM_001321143.2,NM_001321144.2;mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr1:31694203:31696204:-:COL16A1;XM_011540727.3;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr1:31694203:31696204:-:COL16A1;XM_011540727.3;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr1:31694203:31696204:-:COL16A1;XM_011540727.3;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr1:2145198:2147199:+:PRKCZ;XM_024448397.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr1:2145198:2147199:+:PRKCZ;XM_024448397.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr1:2145198:2147199:+:PRKCZ;XM_024448397.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr22:37618833:37620834:+:GGA1;XM_024452217.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr22:37618833:37620834:+:GGA1;XM_024452217.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr22:37618833:37620834:+:GGA1;XM_024452217.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr1:2145199:2147200:+:PRKCZ;XM_017001802.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr1:2145199:2147200:+:PRKCZ;XM_017001802.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr1:2145199:2147200:+:PRKCZ;XM_017001802.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr19:43185535:43187536:-:PSG5,PSG5,PSG5,PSG5;NM_001130014.2,NM_002781.4,XM_011527132.4,XM_017027003.2;mRNA,mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr19:43185535:43187536:-:PSG5,PSG5,PSG5,PSG5;NM_001130014.2,NM_002781.4,XM_011527132.4,XM_017027003.2;mRNA,mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr19:43185535:43187536:-:PSG5,PSG5,PSG5,PSG5;NM_001130014.2,NM_002781.4,XM_011527132.4,XM_017027003.2;mRNA,mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr17:42551922:42553923:+:HSD17B1,HSD17B1;NM_000413.4,NM_001330219.3;mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr17:42551922:42553923:+:HSD17B1,HSD17B1;NM_000413.4,NM_001330219.3;mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr17:42551922:42553923:+:HSD17B1,HSD17B1;NM_000413.4,NM_001330219.3;mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr7:3042866:3044867:-:CARD11,CARD11;NM_001324281.3,NM_032415.7;mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr7:3042866:3044867:-:CARD11,CARD11;NM_001324281.3,NM_032415.7;mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr7:3042866:3044867:-:CARD11,CARD11;NM_001324281.3,NM_032415.7;mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr19:43798845:43800846:-:LYPD5;NM_001288763.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr19:43798845:43800846:-:LYPD5;NM_001288763.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr19:43798845:43800846:-:LYPD5;NM_001288763.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr17:7406844:7408845:+:NLGN2;NM_020795.4;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr17:7406844:7408845:+:NLGN2;NM_020795.4;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr17:7406844:7408845:+:NLGN2;NM_020795.4;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr19:18485560:18487561:-:ELL;XM_047439479.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr19:18485560:18487561:-:ELL;XM_047439479.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr19:18485560:18487561:-:ELL;XM_047439479.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr5:142685494:142687495:-:FGF1;NM_001257207.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr5:142685494:142687495:-:FGF1;NM_001257207.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr5:142685494:142687495:-:FGF1;NM_001257207.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr11:126358958:126360959:+:ST3GAL4;XM_047427425.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr11:126358958:126360959:+:ST3GAL4;XM_047427425.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr11:126358958:126360959:+:ST3GAL4;XM_047427425.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr6:73361657:73363658:+:KHDC3L;NM_001017361.3;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr6:73361657:73363658:+:KHDC3L;NM_001017361.3;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr6:73361657:73363658:+:KHDC3L;NM_001017361.3;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr11:393208:395209:+:PKP3;NM_007183.4;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr11:393208:395209:+:PKP3;NM_007183.4;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr11:393208:395209:+:PKP3;NM_007183.4;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr1:1360798:1362799:-:MXRA8;NM_001282583.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr1:1360798:1362799:-:MXRA8;NM_001282583.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr1:1360798:1362799:-:MXRA8;NM_001282583.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr15:29968048:29970049:-:TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1;NM_001301025.3,NM_001355012.2,XM_005254619.4,XM_005254620.4,XM_011521972.3,XM_017022521.2,XM_017022522.2,XM_017022523.2,XM_017022524.2,XM_047432981.1,XM_047432984.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr15:29968048:29970049:-:TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1;NM_001301025.3,NM_001355012.2,XM_005254619.4,XM_005254620.4,XM_011521972.3,XM_017022521.2,XM_017022522.2,XM_017022523.2,XM_017022524.2,XM_047432981.1,XM_047432984.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr15:29968048:29970049:-:TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1,TJP1;NM_001301025.3,NM_001355012.2,XM_005254619.4,XM_005254620.4,XM_011521972.3,XM_017022521.2,XM_017022522.2,XM_017022523.2,XM_017022524.2,XM_047432981.1,XM_047432984.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr16:3508893:3510894:+:CLUAP1;NM_024793.3;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr16:3508893:3510894:+:CLUAP1;NM_024793.3;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr16:3508893:3510894:+:CLUAP1;NM_024793.3;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr1:23889521:23891522:-:CNR2;XM_011540629.4;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr1:23889521:23891522:-:CNR2;XM_011540629.4;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr1:23889521:23891522:-:CNR2;XM_011540629.4;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr2:148326329:148328330:+:MBD5;XM_047445082.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr2:148326329:148328330:+:MBD5;XM_047445082.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr2:148326329:148328330:+:MBD5;XM_047445082.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr6:151340705:151342706:+:AKAP12,AKAP12;NM_001370346.1,XM_047419579.1;mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr6:151340705:151342706:+:AKAP12,AKAP12;NM_001370346.1,XM_047419579.1;mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr6:151340705:151342706:+:AKAP12,AKAP12;NM_001370346.1,XM_047419579.1;mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr22:41700449:41702450:+:MEI1;XM_011529942.4;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr22:41700449:41702450:+:MEI1;XM_011529942.4;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr22:41700449:41702450:+:MEI1;XM_011529942.4;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr10:69415917:69417918:-:TACR2;NM_001057.3;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr10:69415917:69417918:-:TACR2;NM_001057.3;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr10:69415917:69417918:-:TACR2;NM_001057.3;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr5:150660250:150662251:+:MYOZ3;NM_001122853.3;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr5:150660250:150662251:+:MYOZ3;NM_001122853.3;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr5:150660250:150662251:+:MYOZ3;NM_001122853.3;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr1:22139799:22141800:-:WNT4;XM_011541599.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr1:22139799:22141800:-:WNT4;XM_011541599.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr1:22139799:22141800:-:WNT4;XM_011541599.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr22:28678839:28680840:-:TTC28,TTC28,TTC28,TTC28,TTC28;NM_001145418.2,NM_001393403.1,XM_011530019.3,XM_011530020.2,XM_011530021.4;mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr22:28678839:28680840:-:TTC28,TTC28,TTC28,TTC28,TTC28;NM_001145418.2,NM_001393403.1,XM_011530019.3,XM_011530020.2,XM_011530021.4;mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr22:28678839:28680840:-:TTC28,TTC28,TTC28,TTC28,TTC28;NM_001145418.2,NM_001393403.1,XM_011530019.3,XM_011530020.2,XM_011530021.4;mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr5:178575305:178577306:-:COL23A1;XM_011534692.3;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr5:178575305:178577306:-:COL23A1;XM_011534692.3;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr5:178575305:178577306:-:COL23A1;XM_011534692.3;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
