n	features	TSS	database	col1	col2
1	TSS coverage	chr7:30477783:30479784:-:NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1,NOD1;NM_001354849.2,NM_006092.4,XM_005249568.2,XM_005249572.1,XM_006715633.3,XM_011515079.1,XM_011515083.2,XM_011515084.2,XM_011515085.2,XM_011515087.2,XM_011515088.3,XM_047419752.1,XM_047419753.1,XM_047419754.1,XM_047419755.1,XM_047419756.1,XM_047419757.1,XM_047419758.1,XM_047419759.1,XM_047419760.1,XM_047419761.1,XM_047419762.1,XM_047419763.1,XM_047419764.1,XM_047419765.1,XM_047419766.1,XM_047419767.1,XM_047419768.1,XM_047419769.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:32163594:32165595:+:EGFL8;NM_030652.4;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr6:32163594:32165595:+:EGFL8;NM_030652.4;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:32163594:32165595:+:EGFL8;NM_030652.4;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:45339439:45341440:-:MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH;NM_001048171.2,NM_001128425.2,NM_001293190.2,NM_001293192.2,NM_001350650.2,NM_001350651.2,NM_012222.3,XM_011541503.3,XM_017001332.2,XM_047421195.1,XM_047421200.1,XM_047421202.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:45339439:45341440:-:MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH;NM_001048171.2,NM_001128425.2,NM_001293190.2,NM_001293192.2,NM_001350650.2,NM_001350651.2,NM_012222.3,XM_011541503.3,XM_017001332.2,XM_047421195.1,XM_047421200.1,XM_047421202.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:45339439:45341440:-:MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH,MUTYH;NM_001048171.2,NM_001128425.2,NM_001293190.2,NM_001293192.2,NM_001350650.2,NM_001350651.2,NM_012222.3,XM_011541503.3,XM_017001332.2,XM_047421195.1,XM_047421200.1,XM_047421202.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr22:43998210:44000211:+:PARVB,PARVB;NM_001003828.3,XM_024452236.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:43998210:44000211:+:PARVB,PARVB;NM_001003828.3,XM_024452236.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr22:43998210:44000211:+:PARVB,PARVB;NM_001003828.3,XM_024452236.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:136995567:136997568:-:CLIC3;NM_004669.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr9:136995567:136997568:-:CLIC3;NM_004669.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:136995567:136997568:-:CLIC3;NM_004669.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr7:40134004:40136005:+:SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT;NM_001193311.2,NM_001193312.2,NM_001193313.2,NM_024728.3,XM_006715775.4,XM_011515525.4,XM_011515527.4,XM_011515529.4,XM_011515530.4,XM_017012622.3,XM_047420840.1,XM_047420841.1,XM_047420843.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:40134004:40136005:+:SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT;NM_001193311.2,NM_001193312.2,NM_001193313.2,NM_024728.3,XM_006715775.4,XM_011515525.4,XM_011515527.4,XM_011515529.4,XM_011515530.4,XM_017012622.3,XM_047420840.1,XM_047420841.1,XM_047420843.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr7:40134004:40136005:+:SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT,SUGCT;NM_001193311.2,NM_001193312.2,NM_001193313.2,NM_024728.3,XM_006715775.4,XM_011515525.4,XM_011515527.4,XM_011515529.4,XM_011515530.4,XM_017012622.3,XM_047420840.1,XM_047420841.1,XM_047420843.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr7:8432608:8434609:+:NXPH1;NM_152745.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr7:8432608:8434609:+:NXPH1;NM_152745.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr7:8432608:8434609:+:NXPH1;NM_152745.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr10:11493758:11495759:-:USP6NL;XM_011519763.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr10:11493758:11495759:-:USP6NL;XM_011519763.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr10:11493758:11495759:-:USP6NL;XM_011519763.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:153389975:153391976:-:S100A8;NM_001319201.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:153389975:153391976:-:S100A8;NM_001319201.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr1:153389975:153391976:-:S100A8;NM_001319201.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr19:54136761:54138762:+:CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3;NM_014516.4,XM_005278279.3,XM_005278280.3,XM_005278281.3,XM_005278282.4,XM_011526993.4,XM_047438866.1,XM_047438867.1,XM_047438869.1,XM_047438870.1,XM_047438871.1,XM_047438872.1,XM_047438874.1,XM_047438875.1,XM_047438877.1,XM_047438878.1,XM_047438879.1,XM_047438880.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr19:54136761:54138762:+:CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3;NM_014516.4,XM_005278279.3,XM_005278280.3,XM_005278281.3,XM_005278282.4,XM_011526993.4,XM_047438866.1,XM_047438867.1,XM_047438869.1,XM_047438870.1,XM_047438871.1,XM_047438872.1,XM_047438874.1,XM_047438875.1,XM_047438877.1,XM_047438878.1,XM_047438879.1,XM_047438880.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:54136761:54138762:+:CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3,CNOT3;NM_014516.4,XM_005278279.3,XM_005278280.3,XM_005278281.3,XM_005278282.4,XM_011526993.4,XM_047438866.1,XM_047438867.1,XM_047438869.1,XM_047438870.1,XM_047438871.1,XM_047438872.1,XM_047438874.1,XM_047438875.1,XM_047438877.1,XM_047438878.1,XM_047438879.1,XM_047438880.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr17:47648918:47650919:+:KPNB1;NM_002265.6;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr17:47648918:47650919:+:KPNB1;NM_002265.6;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:47648918:47650919:+:KPNB1;NM_002265.6;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr7:98869013:98871014:-:TMEM130,TMEM130,TMEM130;NM_001134450.2,NM_001134451.2,NM_152913.3;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr7:98869013:98871014:-:TMEM130,TMEM130,TMEM130;NM_001134450.2,NM_001134451.2,NM_152913.3;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr7:98869013:98871014:-:TMEM130,TMEM130,TMEM130;NM_001134450.2,NM_001134451.2,NM_152913.3;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:76477340:76479341:+:GCNT1;NM_001097635.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr9:76477340:76479341:+:GCNT1;NM_001097635.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:76477340:76479341:+:GCNT1;NM_001097635.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:15272132:15274133:-:BRD4;XM_047438541.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:15272132:15274133:-:BRD4;XM_047438541.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr19:15272132:15274133:-:BRD4;XM_047438541.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:45811550:45813551:+:MAST2;XM_011541064.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:45811550:45813551:+:MAST2;XM_011541064.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:45811550:45813551:+:MAST2;XM_011541064.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr16:85902014:85904015:+:IRF8;NM_001363908.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:85902014:85904015:+:IRF8;NM_001363908.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr16:85902014:85904015:+:IRF8;NM_001363908.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:111682208:111684209:-:BRAP;XM_047429622.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:111682208:111684209:-:BRAP;XM_047429622.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:111682208:111684209:-:BRAP;XM_047429622.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:241635193:241637194:-:CHML;NM_001821.4;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:241635193:241637194:-:CHML;NM_001821.4;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:241635193:241637194:-:CHML;NM_001821.4;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:194467384:194469385:-:ATP13A3,ATP13A3;NM_024524.4,XM_011513121.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:194467384:194469385:-:ATP13A3,ATP13A3;NM_024524.4,XM_011513121.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:194467384:194469385:-:ATP13A3,ATP13A3;NM_024524.4,XM_011513121.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:153390072:153392073:-:S100A8;NM_002964.5;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:153390072:153392073:-:S100A8;NM_002964.5;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr1:153390072:153392073:-:S100A8;NM_002964.5;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:176536401:176538402:-:RNF44,RNF44,RNF44,RNF44;NM_014901.5,XM_047416950.1,XM_047416954.1,XM_047416958.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr5:176536401:176538402:-:RNF44,RNF44,RNF44,RNF44;NM_014901.5,XM_047416950.1,XM_047416954.1,XM_047416958.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr5:176536401:176538402:-:RNF44,RNF44,RNF44,RNF44;NM_014901.5,XM_047416950.1,XM_047416954.1,XM_047416958.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:112783399:112785400:-:IL1A;NM_001371554.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:112783399:112785400:-:IL1A;NM_001371554.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:112783399:112785400:-:IL1A;NM_001371554.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr8:39912890:39914891:+:IDO1;NM_002164.6;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr8:39912890:39914891:+:IDO1;NM_002164.6;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr8:39912890:39914891:+:IDO1;NM_002164.6;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:45339169:45341170:+:TOE1,TOE1,TOE1,TOE1,TOE1,TOE1;NM_025077.4,XM_005270412.5,XM_005270413.6,XM_047443500.1,XM_047443504.1,XM_047443512.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:45339169:45341170:+:TOE1,TOE1,TOE1,TOE1,TOE1,TOE1;NM_025077.4,XM_005270412.5,XM_005270413.6,XM_047443500.1,XM_047443504.1,XM_047443512.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:45339169:45341170:+:TOE1,TOE1,TOE1,TOE1,TOE1,TOE1;NM_025077.4,XM_005270412.5,XM_005270413.6,XM_047443500.1,XM_047443504.1,XM_047443512.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:213150611:213152612:-:IKZF2,IKZF2,IKZF2,IKZF2,IKZF2,IKZF2,IKZF2;NM_001079526.2,NM_001371276.1,NM_001387220.1,XM_011510802.4,XM_011510807.4,XM_011510811.4,XM_047443722.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:213150611:213152612:-:IKZF2,IKZF2,IKZF2,IKZF2,IKZF2,IKZF2,IKZF2;NM_001079526.2,NM_001371276.1,NM_001387220.1,XM_011510802.4,XM_011510807.4,XM_011510811.4,XM_047443722.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:213150611:213152612:-:IKZF2,IKZF2,IKZF2,IKZF2,IKZF2,IKZF2,IKZF2;NM_001079526.2,NM_001371276.1,NM_001387220.1,XM_011510802.4,XM_011510807.4,XM_011510811.4,XM_047443722.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:14418213:14420214:+:ATF7IP;XM_047429148.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:14418213:14420214:+:ATF7IP;XM_047429148.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:14418213:14420214:+:ATF7IP;XM_047429148.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:32636405:32638406:+:HLA-DQA1,HLA-DQA1;NM_002122.5,XM_006715079.5;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr6:32636405:32638406:+:HLA-DQA1,HLA-DQA1;NM_002122.5,XM_006715079.5;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr6:32636405:32638406:+:HLA-DQA1,HLA-DQA1;NM_002122.5,XM_006715079.5;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:193592118:193594119:-:ATP13A4,ATP13A4;XM_017007319.2,XM_047449063.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:193592118:193594119:-:ATP13A4,ATP13A4;XM_017007319.2,XM_047449063.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:193592118:193594119:-:ATP13A4,ATP13A4;XM_017007319.2,XM_047449063.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr15:92899323:92901324:+:CHD2,CHD2;NM_001042572.3,NM_001271.4;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr15:92899323:92901324:+:CHD2,CHD2;NM_001042572.3,NM_001271.4;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr15:92899323:92901324:+:CHD2,CHD2;NM_001042572.3,NM_001271.4;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr8:133296139:133298140:-:NDRG1;NM_001374845.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr8:133296139:133298140:-:NDRG1;NM_001374845.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr8:133296139:133298140:-:NDRG1;NM_001374845.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:87094105:87096106:-:CGA,CGA;NM_000735.4,NM_001252383.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr6:87094105:87096106:-:CGA,CGA;NM_000735.4,NM_001252383.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr6:87094105:87096106:-:CGA,CGA;NM_000735.4,NM_001252383.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:161222627:161224628:-:APOA2;NM_001643.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:161222627:161224628:-:APOA2;NM_001643.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:161222627:161224628:-:APOA2;NM_001643.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:41845693:41847694:-:ULK4;XM_047448417.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:41845693:41847694:-:ULK4;XM_047448417.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:41845693:41847694:-:ULK4;XM_047448417.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr20:19933132:19935133:+:RIN2;XM_017027889.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr20:19933132:19935133:+:RIN2;XM_017027889.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr20:19933132:19935133:+:RIN2;XM_017027889.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:13584459:13586460:+:PDPN,PDPN,PDPN;NM_001006624.2,NM_001006625.2,NM_001385053.1;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:13584459:13586460:+:PDPN,PDPN,PDPN;NM_001006624.2,NM_001006625.2,NM_001385053.1;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr1:13584459:13586460:+:PDPN,PDPN,PDPN;NM_001006624.2,NM_001006625.2,NM_001385053.1;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr15:74211258:74213259:-:STRA6,STRA6;XM_011521883.1,XM_017022479.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr15:74211258:74213259:-:STRA6,STRA6;XM_011521883.1,XM_017022479.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr15:74211258:74213259:-:STRA6,STRA6;XM_011521883.1,XM_017022479.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr19:54940713:54942714:-:NLRP7;XM_047438386.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:54940713:54942714:-:NLRP7;XM_047438386.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr19:54940713:54942714:-:NLRP7;XM_047438386.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:6374562:6376563:-:SCNN1A;NM_001038.6;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:6374562:6376563:-:SCNN1A;NM_001038.6;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr12:6374562:6376563:-:SCNN1A;NM_001038.6;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:34521989:34523990:-:ENHO;NM_198573.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:34521989:34523990:-:ENHO;NM_198573.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr9:34521989:34523990:-:ENHO;NM_198573.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:97523140:97525141:+:TMOD1;XM_047423825.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr9:97523140:97525141:+:TMOD1;XM_047423825.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:97523140:97525141:+:TMOD1;XM_047423825.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr4:2755335:2757336:-:TNIP2,TNIP2,TNIP2,TNIP2;NM_001161527.2,NM_001292016.2,NM_024309.4,XM_047416149.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr4:2755335:2757336:-:TNIP2,TNIP2,TNIP2,TNIP2;NM_001161527.2,NM_001292016.2,NM_024309.4,XM_047416149.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr4:2755335:2757336:-:TNIP2,TNIP2,TNIP2,TNIP2;NM_001161527.2,NM_001292016.2,NM_024309.4,XM_047416149.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:1628230:1630231:+:WNT5B;NM_032642.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:1628230:1630231:+:WNT5B;NM_032642.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:1628230:1630231:+:WNT5B;NM_032642.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:121369249:121371250:-:STOM,STOM,STOM,STOM;NM_001270526.2,NM_001270527.2,NM_004099.6,NM_198194.3;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:121369249:121371250:-:STOM,STOM,STOM,STOM;NM_001270526.2,NM_001270527.2,NM_004099.6,NM_198194.3;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:121369249:121371250:-:STOM,STOM,STOM,STOM;NM_001270526.2,NM_001270527.2,NM_004099.6,NM_198194.3;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:96971235:96973236:+:EPHA6;XM_017006213.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:96971235:96973236:+:EPHA6;XM_017006213.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr3:96971235:96973236:+:EPHA6;XM_017006213.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr13:73053975:73055976:+:KLF5;NM_001286818.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr13:73053975:73055976:+:KLF5;NM_001286818.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr13:73053975:73055976:+:KLF5;NM_001286818.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr14:63853180:63855181:+:SYNE2;XM_017021101.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr14:63853180:63855181:+:SYNE2;XM_017021101.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr14:63853180:63855181:+:SYNE2;XM_017021101.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:6374449:6376450:-:SCNN1A;NM_001159576.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:6374449:6376450:-:SCNN1A;NM_001159576.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr12:6374449:6376450:-:SCNN1A;NM_001159576.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr17:64616089:64618090:-:SMURF2;XM_047436546.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr17:64616089:64618090:-:SMURF2;XM_047436546.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:64616089:64618090:-:SMURF2;XM_047436546.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:55208500:55210501:-:PTPRH,PTPRH,PTPRH,PTPRH,PTPRH,PTPRH,PTPRH;NM_001161440.3,NM_002842.5,XM_011527183.2,XM_011527190.2,XM_047439148.1,XM_047439149.1,XM_047439150.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:55208500:55210501:-:PTPRH,PTPRH,PTPRH,PTPRH,PTPRH,PTPRH,PTPRH;NM_001161440.3,NM_002842.5,XM_011527183.2,XM_011527190.2,XM_047439148.1,XM_047439149.1,XM_047439150.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:55208500:55210501:-:PTPRH,PTPRH,PTPRH,PTPRH,PTPRH,PTPRH,PTPRH;NM_001161440.3,NM_002842.5,XM_011527183.2,XM_011527190.2,XM_047439148.1,XM_047439149.1,XM_047439150.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
